,Soil humidity ,Air humidity (%),Air temperature (C),Motor
5195,68,24.98,22.99,1
5196,68.18,23.93,23.12,1
5197,68.35,22.88,23.25,1
5198,68.53,21.83,23.38,1
5199,68.71,22.02,23.36,1
5200,68.89,22.2,23.34,1
5201,69.06,22.21,23.34,1
5202,69.24,22.21,23.35,1
5203,69.42,22.22,23.35,1
5204,69.59,22.23,23.35,1
5205,69.77,22.24,23.36,1
5206,69.95,22.24,23.36,1
5207,70.12,22.25,23.36,1
5208,70.3,22.26,23.36,1
5209,70.48,22.27,23.37,1
5210,70.66,22.27,23.37,1
5211,70.83,22.28,23.37,1
5212,71.01,22.29,23.38,1
5213,71.19,22.3,23.38,1
5214,71.36,22.3,23.38,1
5215,71.54,22.31,23.39,1
5216,71.72,22.32,23.39,1
5217,71.9,22.33,23.39,1
5218,72.07,22.33,23.4,1
5219,72.25,22.34,23.4,1
5220,72.43,22.35,23.4,1
5221,72.6,22.36,23.41,1
5222,72.78,22.36,23.41,1
5223,72.96,22.37,23.41,1
5224,73.14,22.38,23.41,1
5225,73.31,22.39,23.42,1
5226,73.49,22.39,23.42,1
5227,73.67,22.4,23.42,1
5228,73.84,22.41,23.43,1
5229,74.02,22.42,23.43,1
5230,74.2,22.42,23.43,1
5231,74.38,22.43,23.44,1
5232,74.55,22.44,23.44,1
5233,74.73,22.45,23.44,1
5234,74.91,22.45,23.45,1
5235,75.08,22.46,23.45,1
5236,75.26,22.47,23.45,1
5237,75.44,22.48,23.45,1
5238,75.61,22.48,23.46,1
5239,75.79,22.49,23.46,1
5240,75.97,22.5,23.46,1
5241,76.15,22.51,23.47,1
5242,76.32,22.51,23.47,1
5243,76.5,22.52,23.47,1
5244,76.68,22.53,23.48,1
5245,76.85,22.54,23.48,1
5246,77.03,22.54,23.48,1
5247,77.21,22.55,23.49,1
5248,77.39,22.56,23.49,1
5249,77.56,22.57,23.49,1
5250,77.74,22.57,23.5,1
5251,77.92,22.58,23.5,1
5252,78.09,22.59,23.5,1
5253,78.27,22.6,23.5,1
5254,78.45,22.6,23.51,1
5255,78.62,22.61,23.51,1
5256,78.8,22.62,23.51,1
5257,78.98,22.63,23.52,1
5258,79.16,22.63,23.52,1
5259,79.33,22.64,23.52,1
5260,79.51,22.65,23.53,1
5261,79.69,22.66,23.53,1
5262,79.86,22.66,23.53,1
5263,80.04,22.67,23.54,1
5264,80.22,22.68,23.54,1
5265,80.4,22.69,23.54,1
5266,80.57,22.69,23.54,1
5267,80.75,22.7,23.55,1
5268,80.93,22.71,23.55,1
5269,81.1,22.72,23.55,1
5270,81.28,22.72,23.56,1
5271,81.46,22.73,23.56,1
5272,81.64,22.74,23.56,1
5273,81.81,22.75,23.57,1
5274,81.99,22.75,23.57,1
5275,82.17,22.76,23.57,1
5276,82.34,22.77,23.58,1
5277,82.52,22.78,23.58,1
5278,82.7,22.78,23.58,1
5279,82.88,22.79,23.59,1
5280,83.05,22.8,23.59,1
5281,83.23,22.81,23.59,1
5282,83.41,22.81,23.59,1
5283,83.58,22.82,23.6,1
5284,83.76,22.83,23.6,1
5285,83.94,22.84,23.6,1
5286,84.11,22.84,23.61,1
5287,84.29,22.85,23.61,1
5288,84.47,21.86,24.28,1
5289,84.65,20.87,24.94,1
5290,84.82,19.38,25.72,1
5291,85,17.89,26.51,1
5292,84.95,16.26,27.04,0
5293,84.89,14.62,27.57,0
5294,84.84,13.49,28.22,0
5295,84.78,12.36,28.88,0
5296,84.73,11.23,29.54,0
5297,84.68,10.1,30.19,0
5298,84.62,9.76,30.49,0
5299,84.57,9.42,30.79,0
5300,84.51,9.21,30.91,0
5301,84.46,9,31.03,0
5302,84.41,8.87,31.54,0
5303,84.35,8.74,32.04,0
5304,84.3,8.29,32.25,0
5305,84.24,7.84,32.47,0
5306,84.19,7.53,32.74,0
5307,84.14,7.22,33,0
5308,84.08,7.14,32.99,0
5309,84.03,7.06,32.98,0
5310,83.97,6.96,33.59,0
5311,83.92,6.87,34.2,0
5312,83.86,6.46,34.52,0
5313,83.81,6.04,34.83,0
5314,83.76,6.04,34.6,0
5315,83.7,6.03,34.36,0
5316,83.65,6.02,34.67,0
5317,83.59,6,34.98,0
5318,83.54,5.58,35.27,0
5319,83.49,5.16,35.56,0
5320,83.43,4.94,36.01,0
5321,83.38,4.71,36.46,0
5322,83.32,4.59,36.36,0
5323,83.27,4.47,36.25,0
5324,83.22,4.22,36.52,0
5325,83.16,3.98,36.78,0
5326,83.11,4.08,36.8,0
5327,83.05,4.17,36.81,0
5328,83,3.96,36.9,0
5329,82.97,3.74,36.99,0
5330,82.94,3.61,37.16,0
5331,82.92,3.47,37.32,0
5332,82.89,3.31,37.39,0
5333,82.86,3.15,37.47,0
5334,82.83,3.08,37.51,0
5335,82.81,3,37.55,0
5336,82.78,2.93,37.59,0
5337,82.75,2.86,37.63,0
5338,82.72,3.17,36.84,0
5339,82.69,3.48,36.05,0
5340,82.67,3.66,35.96,0
5341,82.64,3.84,35.87,0
5342,82.61,3.66,36.24,0
5343,82.58,3.48,36.62,0
5344,82.56,3.2,37.08,0
5345,82.53,2.93,37.55,0
5346,82.5,2.83,37.66,0
5347,82.47,2.73,37.78,0
5348,82.44,2.74,37.8,0
5349,82.42,2.74,37.82,0
5350,82.39,2.67,38.06,0
5351,82.36,2.6,38.29,0
5352,82.33,2.48,37.8,0
5353,82.31,2.35,37.3,0
5354,82.28,2.43,37.23,0
5355,82.25,2.51,37.16,0
5356,82.22,2.59,36.93,0
5357,82.19,2.67,36.7,0
5358,82.17,2.86,36.44,0
5359,82.14,3.05,36.17,0
5360,82.11,2.99,36.2,0
5361,82.08,2.93,36.22,0
5362,82.06,2.81,36.28,0
5363,82.03,2.69,36.35,0
5364,82,2.57,36.42,0
5365,82.14,2.45,36.48,1
5366,82.27,2.38,36.6,1
5367,82.41,2.3,36.71,1
5368,82.54,2.01,36.7,1
5369,82.68,1.72,36.68,1
5370,82.81,1.95,36.59,1
5371,82.95,2.18,36.5,1
5372,83.08,2.2,36.44,1
5373,83.22,2.23,36.39,1
5374,83.35,2.1,36.24,1
5375,83.49,1.98,36.09,1
5376,83.62,1.94,35.98,1
5377,83.76,1.91,35.88,1
5378,83.89,1.85,35.72,1
5379,84.03,1.79,35.56,1
5380,84.16,1.89,35.63,1
5381,84.3,2.2,35.78,1
5382,84.43,2.51,35.92,1
5383,84.57,2.26,35.74,1
5384,84.7,2,35.56,1
5385,84.84,1.94,35.46,1
5386,84.97,1.89,35.35,1
5387,85.11,2.06,35.32,1
5388,85.24,2.24,35.29,1
5389,85.38,2.13,35.18,1
5390,85.51,2.03,35.07,1
5391,85.65,2.08,34.97,1
5392,85.78,2.14,34.87,1
5393,85.92,2.19,34.77,1
5394,86.05,2.25,34.67,1
5395,86.19,2.34,34.48,1
5396,86.32,2.44,34.28,1
5397,86.46,2.87,34.18,1
5398,86.59,3.3,34.09,1
5399,86.73,4.07,33.8,1
5400,86.86,4.84,33.5,1
5401,87,5.26,33.16,1
5402,87.01,5.67,32.82,1
5403,87.03,5.6,32.65,1
5404,87.04,5.52,32.48,1
5405,87.05,5.82,32.26,1
5406,87.07,6.11,32.05,1
5407,87.08,6.4,31.84,1
5408,87.1,6.7,31.62,1
5409,87.11,6.94,31.42,1
5410,87.12,7.17,31.21,1
5411,87.14,7.33,30.96,1
5412,87.15,7.49,30.72,1
5413,87.16,7.46,30.44,1
5414,87.18,7.43,30.17,1
5415,87.19,7.35,30,1
5416,87.21,7.27,29.83,1
5417,87.22,7.78,29.56,1
5418,87.23,8.3,29.28,1
5419,87.25,8.28,29.21,1
5420,87.26,8.25,29.14,1
5421,87.27,8.36,28.94,1
5422,87.29,8.48,28.74,1
5423,87.3,8.77,28.62,1
5424,87.32,9.06,28.51,1
5425,87.33,9.38,28.3,1
5426,87.34,9.7,28.09,1
5427,87.36,9.89,27.89,1
5428,87.37,10.08,27.69,1
5429,87.38,9.88,27.74,1
5430,87.4,9.69,27.78,1
5431,87.41,9.88,27.6,1
5432,87.42,10.08,27.43,1
5433,87.44,10.16,27.4,1
5434,87.45,10.24,27.36,1
5435,87.47,10.07,27.49,1
5436,87.48,9.9,27.63,1
5437,87.49,10.28,27.64,1
5438,87.51,10.67,27.64,1
5439,87.52,10.84,27.66,1
5440,87.53,11.01,27.67,1
5441,87.55,11,27.84,1
5442,87.56,11,28.01,1
5443,87.58,11.71,27.87,1
5444,87.59,12.42,27.73,1
5445,87.6,13.48,27.47,1
5446,87.62,14.54,27.21,1
5447,87.63,15.64,26.98,1
5448,87.64,16.75,26.75,1
5449,87.66,17.56,26.73,1
5450,87.67,18.38,26.71,1
5451,87.68,18.77,26.74,1
5452,87.7,19.17,26.77,1
5453,87.71,19.78,26.6,1
5454,87.73,20.39,26.44,1
5455,87.74,20.93,26.28,1
5456,87.75,21.47,26.12,1
5457,87.77,21.65,26.03,1
5458,87.78,21.83,25.94,1
5459,87.79,21.92,25.87,1
5460,87.81,22,25.79,1
5461,87.82,22.09,25.72,1
5462,87.84,22.34,25.58,1
5463,87.85,22.58,25.43,1
5464,87.86,22.25,25.41,1
5465,87.88,21.92,25.39,1
5466,87.89,21.69,25.34,1
5467,87.9,21.46,25.29,1
5468,87.92,21.3,25.28,1
5469,87.93,21.15,25.26,1
5470,87.95,21.1,25.26,1
5471,87.96,21.04,25.26,1
5472,87.97,21.15,25.16,1
5473,87.99,21.26,25.05,1
5474,88,21.2,24.9,1
5475,87.97,21.15,24.75,0
5476,87.94,20.65,24.8,0
5477,87.92,20.15,24.84,0
5478,87.89,20.55,24.68,0
5479,87.86,20.95,24.52,0
5480,87.83,21.3,24.26,0
5481,87.81,21.64,24,0
5482,87.78,21.82,23.88,0
5483,87.75,21.99,23.77,0
5484,87.72,22.23,23.6,0
5485,87.69,22.47,23.43,0
5486,87.67,22.47,23.22,0
5487,87.64,22.47,23.02,0
5488,87.61,22.22,22.92,0
5489,87.58,21.97,22.82,0
5490,87.56,21.85,22.8,0
5491,87.53,21.74,22.78,0
5492,87.5,21.66,22.79,0
5493,87.47,21.58,22.8,0
5494,87.44,21.6,22.74,0
5495,87.42,21.63,22.69,0
5496,87.39,21.28,22.72,0
5497,87.36,20.92,22.76,0
5498,87.33,20.82,22.82,0
5499,87.31,20.71,22.87,0
5500,87.28,20.54,22.92,0
5501,87.25,20.38,22.97,0
5502,87.22,20.45,22.96,0
5503,87.19,20.53,22.95,0
5504,87.17,21.04,22.84,0
5505,87.14,21.56,22.74,0
5506,87.11,21.6,22.66,0
5507,87.08,21.64,22.57,0
5508,87.06,22.08,22.4,0
5509,87.03,22.52,22.24,0
5510,87,22.85,22.1,0
5511,87,23.18,21.96,0
5512,87,23.52,21.81,0
5513,87,23.85,21.67,0
5514,87,24.16,21.54,0
5515,87,24.46,21.42,0
5516,87,24.12,21.43,0
5517,87,23.77,21.44,0
5518,87,23.91,21.44,0
5519,87,24.05,21.43,0
5520,87,24.12,21.36,0
5521,87,24.18,21.3,0
5522,87,24.12,21.3,0
5523,87,24.06,21.3,0
5524,87,23.95,21.3,0
5525,87,23.84,21.3,0
5526,87,24.11,21.25,0
5527,87,24.38,21.2,0
5528,87,24.62,21.11,0
5529,87,24.87,21.02,0
5530,87,24.99,20.93,0
5531,87,25.11,20.84,0
5532,87,25.34,20.78,0
5533,87,25.57,20.71,0
5534,87,25.9,20.52,0
5535,87,26.24,20.33,0
5536,87,26.14,20.25,0
5537,87,26.04,20.17,0
5538,87,25.87,20.08,0
5539,87,25.7,19.99,0
5540,87,25.61,20.02,0
5541,87,25.52,20.05,0
5542,87,25.41,20.08,0
5543,87,25.29,20.12,0
5544,87,25.18,20.15,0
5545,87,25.31,20.11,0
5546,87,25.44,20.08,0
5547,86.97,25.62,20.03,0
5548,86.94,25.8,19.98,0
5549,86.92,25.88,19.94,0
5550,86.89,25.96,19.91,0
5551,86.86,26.51,19.74,0
5552,86.83,27.06,19.57,0
5553,86.81,27.05,19.55,0
5554,86.78,27.04,19.52,0
5555,86.75,27.03,19.5,0
5556,86.72,27.02,19.47,0
5557,86.69,27.01,19.44,0
5558,86.67,27,19.42,0
5559,86.64,27.01,19.39,0
5560,86.61,27.02,19.36,0
5561,86.58,26.9,19.41,0
5562,86.56,26.79,19.46,0
5563,86.53,26.7,19.57,0
5564,86.5,26.61,19.67,0
5565,86.47,26.73,19.76,0
5566,86.44,26.85,19.85,0
5567,86.42,26.42,20.16,0
5568,86.39,25.98,20.48,0
5569,86.36,25.8,20.84,0
5570,86.33,25.63,21.2,0
5571,86.31,25.08,21.72,0
5572,86.28,24.53,22.23,0
5573,86.25,23.76,22.76,0
5574,86.22,22.99,23.3,0
5575,86.19,22.35,23.84,0
5576,86.17,21.72,24.39,0
5577,86.14,20.9,24.84,0
5578,86.11,20.08,25.29,0
5579,86.08,18.77,25.88,0
5580,86.06,17.47,26.46,0
5581,86.03,16.73,27.01,0
5582,86,15.98,27.56,0
5583,85.95,15.48,28.13,0
5584,85.89,14.98,28.7,0
5585,85.84,14.53,29.25,0
5586,85.78,14.08,29.8,0
5587,85.73,13.82,30.1,0
5588,85.68,13.57,30.41,0
5589,85.62,12.27,31.35,0
5590,85.57,10.97,32.29,0
5591,85.51,10.06,32.51,0
5592,85.46,9.16,32.72,0
5593,85.41,8.25,32.94,0
5594,85.35,7.34,33.16,0
5595,85.3,7.12,33.68,0
5596,85.24,6.91,34.21,0
5597,85.19,6.52,34.78,0
5598,85.14,6.14,35.34,0
5599,85.08,5.77,35.2,0
5600,85.03,5.4,35.06,0
5601,84.97,5.51,35.34,0
5602,84.92,5.61,35.63,0
5603,84.86,5.36,35.58,0
5604,84.81,5.1,35.53,0
5605,84.76,5.07,35.9,0
5606,84.7,5.05,36.28,0
5607,84.65,4.89,36.4,0
5608,84.59,4.74,36.52,0
5609,84.54,4.8,36.52,0
5610,84.49,4.86,36.52,0
5611,84.43,4.73,36.52,0
5612,84.38,4.6,36.52,0
5613,84.32,4.5,36.58,0
5614,84.27,4.4,36.63,0
5615,84.22,4.29,36.84,0
5616,84.16,4.18,37.05,0
5617,84.11,4.26,36.92,0
5618,84.05,4.33,36.8,0
5619,84,4.16,37.08,0
5620,83.94,4,37.37,0
5621,83.89,3.96,37.47,0
5622,83.83,3.91,37.56,0
5623,83.78,4.01,37.26,0
5624,83.72,4.11,36.97,0
5625,83.67,4.44,36.86,0
5626,83.61,4.77,36.75,0
5627,83.56,5.11,36,0
5628,83.5,5.45,35.26,0
5629,83.44,5.16,35.44,0
5630,83.39,4.88,35.63,0
5631,83.33,4.68,36.28,0
5632,83.28,4.48,36.94,0
5633,83.22,4.16,37.58,0
5634,83.17,3.84,38.21,0
5635,83.11,3.77,37.99,0
5636,83.06,3.7,37.77,0
5637,83,3.65,37.62,0
5638,82.94,3.6,37.47,0
5639,82.89,3.84,37.41,0
5640,82.83,4.09,37.35,0
5641,82.78,4.28,37.02,0
5642,82.72,4.47,36.68,0
5643,82.67,4.32,36.28,0
5644,82.61,4.18,35.88,0
5645,82.56,4.36,35.8,0
5646,82.5,4.53,35.71,0
5647,82.44,4.43,35.98,0
5648,82.39,4.33,36.25,0
5649,82.33,4.32,36.33,0
5650,82.28,4.31,36.41,0
5651,82.22,4.15,36.39,0
5652,82.17,4,36.37,0
5653,82.11,3.88,36.47,0
5654,82.06,3.75,36.58,0
5655,82,3.65,36.56,0
5656,81.9,3.55,36.53,0
5657,81.81,3.32,36.58,0
5658,81.71,3.08,36.63,0
5659,81.62,3.28,36.65,0
5660,81.52,3.48,36.72,0
5661,81.42,3.68,36.79,0
5662,81.33,3.69,36.38,0
5663,81.23,3.7,35.98,0
5664,81.14,3.81,35.92,0
5665,81.04,3.92,35.87,0
5666,80.95,3.84,35.78,0
5667,80.85,3.77,35.68,0
5668,80.75,3.78,35.65,0
5669,80.66,3.78,35.62,0
5670,80.56,3.92,35.63,0
5671,80.47,4.05,35.64,0
5672,80.37,4.03,35.47,0
5673,80.27,4,35.3,0
5674,80.18,4.29,35.24,0
5675,80.08,4.58,35.19,0
5676,79.99,4.4,35.01,0
5677,79.89,4.23,34.83,0
5678,79.79,4.39,34.75,0
5679,79.7,4.55,34.68,0
5680,79.6,4.61,34.61,0
5681,79.51,4.66,34.54,0
5682,79.41,4.57,34.32,0
5683,79.32,4.48,34.1,0
5684,79.22,5.3,33.91,0
5685,79.12,6.13,33.72,0
5686,79.03,6.94,33.44,0
5687,78.93,7.75,33.17,0
5688,78.84,8.14,32.94,0
5689,78.74,8.53,32.7,0
5690,78.64,8.54,32.52,0
5691,78.55,8.56,32.33,0
5692,78.45,9.04,32.06,0
5693,78.36,9.52,31.79,0
5694,78.26,9.68,31.58,0
5695,78.16,9.83,31.38,0
5696,78.07,10.16,31.1,0
5697,77.97,10.48,30.83,0
5698,77.88,10.86,30.55,0
5699,77.78,11.23,30.27,0
5700,77.68,11.3,30.05,0
5701,77.59,11.38,29.83,0
5702,77.49,11.66,29.53,0
5703,77.4,11.93,29.23,0
5704,77.3,12.15,29.01,0
5705,77.21,12.37,28.79,0
5706,77.11,12.54,28.6,0
5707,77.01,12.7,28.41,0
5708,76.92,12.9,28.2,0
5709,76.82,13.09,28,0
5710,76.73,13.53,27.78,0
5711,76.63,13.97,27.57,0
5712,76.53,19.63,26.75,0
5713,76.44,25.29,25.93,0
5714,76.34,30.78,25.02,0
5715,76.25,36.27,24.11,0
5716,76.15,38.42,23.67,0
5717,76.05,40.58,23.24,0
5718,75.96,42.46,22.93,0
5719,75.86,44.34,22.62,0
5720,75.77,46.04,22.32,0
5721,75.67,47.73,22.02,0
5722,75.58,49.02,21.86,0
5723,75.48,50.31,21.7,0
5724,75.38,51.8,21.48,0
5725,75.29,53.3,21.26,0
5726,75.19,54.85,21.02,0
5727,75.1,56.4,20.78,0
5728,75,57.5,20.62,0
5729,74.97,58.6,20.45,0
5730,74.94,59.11,20.31,0
5731,74.92,59.62,20.18,0
5732,74.89,60.6,19.99,0
5733,74.86,61.59,19.8,0
5734,74.83,61.51,19.74,0
5735,74.81,61.44,19.69,0
5736,74.78,61.36,19.63,0
5737,74.75,60.36,19.63,0
5738,74.72,59.36,19.63,0
5739,74.69,58.28,19.74,0
5740,74.67,57.19,19.86,0
5741,74.64,56.5,19.9,0
5742,74.61,55.81,19.95,0
5743,74.58,55.6,19.94,0
5744,74.56,55.39,19.94,0
5745,74.53,56.55,19.52,0
5746,74.5,57.71,19.11,0
5747,74.47,58.85,18.94,0
5748,74.44,59.99,18.78,0
5749,74.42,60.46,18.69,0
5750,74.39,60.92,18.59,0
5751,74.36,61.21,18.42,0
5752,74.33,61.5,18.24,0
5753,74.31,62.12,18.09,0
5754,74.28,62.74,17.94,0
5755,74.25,63.15,17.95,0
5756,74.22,63.56,17.97,0
5757,74.19,62.18,18.2,0
5758,74.17,60.81,18.43,0
5759,74.14,59.1,18.85,0
5760,74.11,57.38,19.27,0
5761,74.08,56.99,19.34,0
5762,74.06,56.6,19.41,0
5763,74.03,57.21,19.13,0
5764,74,57.82,18.85,0
5765,73.94,59.72,18.31,0
5766,73.89,61.62,17.77,0
5767,73.83,63.37,17.44,0
5768,73.78,65.12,17.11,0
5769,73.72,65.9,17.05,0
5770,73.67,66.67,16.98,0
5771,73.61,63.87,17.38,0
5772,73.56,61.07,17.78,0
5773,73.5,58.61,18.18,0
5774,73.44,56.16,18.57,0
5775,73.39,54.69,18.76,0
5776,73.33,53.23,18.94,0
5777,73.28,51.58,19.02,0
5778,73.22,49.93,19.11,0
5779,73.17,48.18,19.18,0
5780,73.11,46.44,19.26,0
5781,73.06,44.5,19.37,0
5782,73,42.55,19.47,0
5783,72.94,40.01,19.68,0
5784,72.89,37.47,19.89,0
5785,72.83,35.67,20.13,0
5786,72.78,33.88,20.38,0
5787,72.72,33.47,20.35,0
5788,72.67,33.06,20.32,0
5789,72.61,32.48,20.36,0
5790,72.56,31.89,20.39,0
5791,72.5,31.31,20.43,0
5792,72.44,30.77,20.39,0
5793,72.39,30.23,20.35,0
5794,72.33,30.02,20.2,0
5795,72.28,29.8,20.06,0
5796,72.22,29.62,19.94,0
5797,72.17,29.43,19.83,0
5798,72.11,29.52,19.67,0
5799,72.06,29.6,19.51,0
5800,72,29.38,19.52,0
5801,71.94,29.16,19.53,0
5802,71.89,29.32,19.34,0
5803,71.83,29.48,19.14,0
5804,71.78,29.35,19.12,0
5805,71.72,29.22,19.09,0
5806,71.67,29,19.07,0
5807,71.61,28.79,19.05,0
5808,71.56,28.82,19,0
5809,71.5,28.86,18.95,0
5810,71.44,28.64,18.88,0
5811,71.39,28.42,18.82,0
5812,71.33,28.41,18.74,0
5813,71.28,28.4,18.67,0
5814,71.22,28.74,18.54,0
5815,71.17,29.07,18.4,0
5816,71.11,29.73,18.21,0
5817,71.06,30.39,18.02,0
5818,71,30.88,17.91,0
5819,70.94,31.36,17.8,0
5820,70.89,30.53,18,0
5821,70.83,29.7,18.19,0
5822,70.78,29.48,18.22,0
5823,70.72,29.25,18.24,0
5824,70.67,29.3,18.23,0
5825,70.61,29.34,18.21,0
5826,70.56,30.26,17.98,0
5827,70.5,31.19,17.74,0
5828,70.44,32.2,17.43,0
5829,70.39,33.2,17.12,0
5830,70.33,33.69,17.07,0
5831,70.28,34.18,17.02,0
5832,70.22,34.66,17,0
5833,70.17,35.15,16.99,0
5834,70.11,35.5,16.99,0
5835,70.06,35.85,17,0
5836,70,36.66,16.92,0
5837,69.92,37.48,16.84,0
5838,69.84,38.24,16.66,0
5839,69.76,38.99,16.48,0
5840,69.68,38.21,16.84,0
5841,69.59,37.44,17.21,0
5842,69.51,36.66,17.57,0
5843,69.43,35.89,17.93,0
5844,69.35,35.11,18.3,0
5845,69.27,34.33,18.66,0
5846,69.19,33.56,19.03,0
5847,69.11,32.78,19.39,0
5848,69.03,32.01,19.75,0
5849,68.95,31.23,20.12,0
5850,68.86,30.45,20.48,0
5851,68.78,29.68,20.84,0
5852,68.7,28.9,21.21,0
5853,68.62,28.13,21.57,0
5854,68.54,27.35,21.94,0
5855,68.46,26.58,22.3,0
5856,68.38,25.8,22.66,0
5857,68.3,25.02,23.03,0
5858,68.22,24.25,23.39,0
5859,68.14,23.47,23.75,0
5860,68.05,22.7,24.12,0
5861,67.97,21.92,24.48,0
5862,67.89,21.14,24.85,0
5863,67.81,20.37,25.21,0
5864,67.73,19.59,25.57,0
5865,67.65,18.82,25.94,0
5866,67.57,18.04,26.3,0
5867,67.49,16.66,26.86,0
5868,67.41,15.27,27.42,0
5869,67.32,13.55,28.01,0
5870,67.24,11.83,28.6,0
5871,67.16,10.32,29.44,0
5872,67.08,8.8,30.29,0
5873,67,8.2,30.63,0
5874,67.42,7.59,30.97,1
5875,67.83,7.34,31.45,1
5876,68.25,7.08,31.93,1
5877,68.67,6.9,32.34,1
5878,69.08,6.71,32.76,1
5879,69.5,6.59,33.02,1
5880,69.92,6.48,33.28,1
5881,70.33,6.36,33.54,1
5882,70.75,6.24,33.8,1
5883,71.17,6.04,34.1,1
5884,71.58,5.83,34.4,1
5885,72,5.49,34.76,1
5886,72.42,5.15,35.13,1
5887,72.83,4.78,35.55,1
5888,73.25,4.41,35.97,1
5889,73.67,4.3,36.02,1
5890,74.08,4.2,36.08,1
5891,74.5,3.95,36.3,1
5892,74.92,3.7,36.52,1
5893,75.33,3.48,36.56,1
5894,75.75,3.25,36.61,1
5895,76.17,3.12,36.79,1
5896,76.58,3,36.98,1
5897,77,2.96,37.26,1
5898,77.42,2.92,37.54,1
5899,77.83,2.82,38.06,1
5900,78.25,2.71,38.57,1
5901,78.67,2.64,38.67,1
5902,79.08,2.56,38.78,1
5903,79.5,2.3,38.76,1
5904,79.92,2.03,38.74,1
5905,80.33,1.86,38.98,1
5906,80.75,1.69,39.23,1
5907,81.17,1.76,39.23,1
5908,81.58,1.82,39.23,1
5909,82,1.64,39.57,1
5910,81.95,1.47,39.91,0
5911,81.89,1.36,40,0
5912,81.84,1.24,40.09,0
5913,81.78,1.65,38.52,0
5914,81.73,2.06,36.95,0
5915,81.68,2.71,36.42,0
5916,81.62,3.36,35.9,0
5917,81.57,3.28,35.9,0
5918,81.51,3.2,35.91,0
5919,81.46,2.96,36.97,0
5920,81.41,2.72,38.02,0
5921,81.35,2.11,39.09,0
5922,81.3,1.5,40.16,0
5923,81.24,1.42,40.47,0
5924,81.19,1.33,40.78,0
5925,81.14,1.46,39.94,0
5926,81.08,1.59,39.11,0
5927,81.03,1.97,38.75,0
5928,80.97,2.35,38.38,0
5929,80.92,2.6,37.85,0
5930,80.86,2.85,37.32,0
5931,80.81,2.95,36.54,0
5932,80.76,3.24,36.2,0
5933,80.7,3.52,35.85,0
5934,80.65,3.64,35.98,0
5935,80.59,3.76,36.11,0
5936,80.54,3.88,35.98,0
5937,80.49,3.99,35.84,0
5938,80.43,3.81,36,0
5939,80.38,3.63,36.16,0
5940,80.32,3.58,36.78,0
5941,80.27,3.53,37.39,0
5942,80.22,3.05,37.41,0
5943,80.16,2.57,37.43,0
5944,80.11,2.97,37.51,0
5945,80.05,3.37,37.59,0
5946,80,3.7,37.43,0
5947,80.03,4.02,37.27,1
5948,80.06,4.7,36.98,1
5949,80.08,5.37,36.69,1
5950,80.11,5.43,36.61,1
5951,80.14,5.49,36.54,1
5952,80.17,6.07,36.14,1
5953,80.19,6.65,35.75,1
5954,80.22,7.8,35.15,1
5955,80.25,8.94,34.55,1
5956,80.28,9.43,34.16,1
5957,80.31,9.93,33.77,1
5958,80.33,9.88,33.57,1
5959,80.36,9.82,33.37,1
5960,80.39,9.75,33.02,1
5961,80.42,9.67,32.66,1
5962,80.44,10.7,32.46,1
5963,80.47,11.72,32.25,1
5964,80.5,12.28,32.09,1
5965,80.53,12.83,31.93,1
5966,80.56,13.5,31.7,1
5967,80.58,14.18,31.47,1
5968,80.61,14.92,31.12,1
5969,80.64,15.65,30.77,1
5970,80.67,17.05,30.58,1
5971,80.69,18.44,30.38,1
5972,80.72,19.7,30.23,1
5973,80.75,20.96,30.08,1
5974,80.78,22.22,29.92,1
5975,80.81,23.48,29.77,1
5976,80.83,23.63,29.54,1
5977,80.86,23.78,29.32,1
5978,80.89,23.94,29.1,1
5979,80.92,24.09,28.87,1
5980,80.94,23.12,28.64,1
5981,80.97,22.15,28.4,1
5982,81,22.8,28.05,1
5983,80.99,23.44,27.7,0
5984,80.97,24.28,27.28,0
5985,80.96,25.12,26.87,0
5986,80.94,26.45,26.36,0
5987,80.93,27.78,25.86,0
5988,80.92,29.42,25.32,0
5989,80.9,31.07,24.79,0
5990,80.89,30.66,24.6,0
5991,80.88,30.26,24.41,0
5992,80.86,31.16,24.04,0
5993,80.85,32.06,23.68,0
5994,80.83,32.67,23.44,0
5995,80.82,33.27,23.2,0
5996,80.81,34.5,22.84,0
5997,80.79,35.73,22.48,0
5998,80.78,36.97,22.25,0
5999,80.76,38.22,22.02,0
6000,80.75,38.82,21.91,0
6001,80.74,39.41,21.8,0
6002,80.72,40.56,21.58,0
6003,80.71,41.71,21.37,0
6004,80.69,42.96,21.05,0
6005,80.68,44.22,20.73,0
6006,80.67,43.64,20.67,0
6007,80.65,43.07,20.61,0
6008,80.64,42.84,20.5,0
6009,80.62,42.62,20.4,0
6010,80.61,42.4,20.3,0
6011,80.6,42.17,20.19,0
6012,80.58,41.92,20.24,0
6013,80.57,41.68,20.3,0
6014,80.56,41.81,20.31,0
6015,80.54,41.94,20.32,0
6016,80.53,42.37,20.24,0
6017,80.51,42.8,20.16,0
6018,80.5,43.23,20.08,0
6019,80.49,43.53,20,0
6020,80.47,43.83,19.93,0
6021,80.46,43.95,19.92,0
6022,80.44,44.07,19.92,0
6023,80.43,44.21,19.83,0
6024,80.42,44.35,19.74,0
6025,80.4,44.44,19.64,0
